run_id,fold,epoch,training_phase,eligible_for_best,is_best_epoch,best_epoch_so_far,learning_rate,learning_rate_min,learning_rate_max,weight_decay,lambda_norm,train_loss,train_recon_loss,train_recon_fixation,train_recon_transition,train_recon_temporal,train_norm_loss,train_spread_loss,val_loss,val_recon_loss,val_recon_fixation,val_recon_transition,val_recon_temporal,val_norm_loss,val_spread_loss,train_within_stimulus_dispersion,train_between_stimulus_dispersion,val_within_stimulus_dispersion,val_between_stimulus_dispersion,grad_norm_mean,grad_norm_max,grad_clip_fraction,semantic_gamma_attention1,semantic_gamma_attention2,spatial_bridge_eta,train_mask_ratio_realized,val_mask_ratio_realized,num_train_trials,num_val_trials,n_train_batches,n_val_batches,n_train_stimulus_groups,n_val_stimulus_groups,n_skipped_norm_groups_train,n_skipped_norm_groups_val,nonfinite_batch_count,epoch_time_seconds,peak_gpu_memory_mb,seed
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,10,ramp,False,False,,0.0002970569948812214,0.0003,0.0003,0.0005,0.020000000000000004,0.021529368311166763,0.011724783927202225,0.00017560390871949495,0.00015946292493026703,0.01138971719890833,0.008861807882785797,0.009627348594367504,0.02169126380094006,0.011804146299591804,0.00016988508432496077,0.00015609345234558628,0.011478167726746234,0.014211264438927174,0.009602892212569714,0.00775412417948246,0.0019076706655323506,0.013322621583938599,0.0020267372019588947,0.07655896493475513,0.1432267260882265,0.0,0.04669743776321411,0.04734975844621658,0.1334972232580185,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.00555109977722,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,11,ramp,False,False,,0.0002959989895872009,0.0003,0.0003,0.0005,0.04000000000000001,0.029651968032121657,0.010997787453234195,0.00016911581507883966,0.00015603566367644817,0.010672636032104492,0.08158142559230327,0.0076954617165029045,0.03259136033342864,0.011263644966349854,0.0001792929991923932,0.00016396109601121635,0.010920390918305734,0.22083520889282227,0.006247153505682945,0.07138378024101258,0.014513963107019663,0.20703458786010742,0.022533010691404343,0.06284966455530673,0.10260911238763167,0.0,0.047039709985256195,0.04889272153377533,0.1373215913772583,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.43279814720154,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,12,ramp,False,False,,0.0002947813365416023,0.0003,0.0003,0.0005,0.06,0.04038505151867867,0.010704276114702226,0.00018195555254351347,0.00016948967124335467,0.01035283088684082,0.38650145173072814,0.00216356326272944,0.04498162581333733,0.011008598541187412,0.00018088344703601724,0.00017069874707502538,0.010657016360891133,0.44410842657089233,0.002442173892632127,0.33818878650665285,0.08445719629526138,0.41635483503341675,0.058262791484594345,0.06111067447311896,0.09322321956130675,0.0,0.047670476138591766,0.05180320516228676,0.14160795509815216,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,54.81065034866333,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,13,ramp,False,False,,0.0002934053672301536,0.0003,0.0003,0.0005,0.08000000000000002,0.046169925183057785,0.010678637027740478,0.0001840096025262028,0.00017295212601311504,0.010321675352752208,0.3841128468513489,0.001190565307624638,0.05304284505250213,0.010962186303756213,0.00017815474512520305,0.00016738579486842717,0.01061664574638037,0.32342711091041565,0.004051622468978167,0.33609875202178957,0.08534695416688919,0.3032071590423584,0.03912295401096344,0.08447856732594959,0.16830857839705413,0.0,0.0480511449277401,0.05139283835887909,0.14481940865516663,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.58858323097229,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,14,ramp,False,False,,0.00029187258625509513,0.0003,0.0003,0.0005,0.1,0.054250589162111285,0.010116593874990941,0.00017532864469103516,0.00016353892220649868,0.009777726270258427,0.3870099568367004,0.0010865997918881477,0.06342827542160775,0.010335938068452741,0.00017297159280449447,0.0001591326799234224,0.01000383373389511,0.3914435803890228,0.002789595862850547,0.3386337149143219,0.08255217581987381,0.36698177456855774,0.052481234073638916,0.08368841102451137,0.1426750957942906,0.0,0.05138617008924484,0.05502855405211449,0.1483093500137329,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.318113803863525,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,15,joint,True,True,15,0.0002901846696899191,0.0003,0.0003,0.0005,0.1,0.05352583184838295,0.010071750916540622,0.0001701949891867116,0.00015633553557563572,0.009745220355689525,0.39143284916877746,0.0008621588675305248,0.061174405552010015,0.010236471192474436,0.00016502073602742162,0.00015338619766445868,0.009918064230807204,0.3655478060245514,0.002876630751416087,0.3425037705898285,0.09134135156869888,0.34270206093788147,0.05219973623752594,0.09385279924728739,0.14338386163091876,0.0,0.05611106753349304,0.05978240445256233,0.15174706280231476,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.16795802116394,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,16,joint,True,True,16,0.0002883434632466077,0.0003,0.0003,0.0005,0.1,0.051871975660324095,0.010091234669089318,0.00016342091839760542,0.00014970876567531376,0.009778105020523072,0.37236138820648196,0.0009089202823815868,0.06047174386287561,0.010278878040411384,0.00016206968105213194,0.00014799907233107665,0.009968809393805926,0.3841995894908905,0.0023545813746750355,0.3258162522315979,0.08780901372432709,0.36018264293670654,0.06047466769814491,0.11598328698788879,0.16829869903170908,0.0,0.06302008032798767,0.06569389998912811,0.15474753081798553,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.416616439819336,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,17,joint,True,True,17,0.00028635098025737434,0.0003,0.0003,0.0005,0.1,0.04790750324726105,0.009665955193340778,0.00016368406009860338,0.0001479120086878538,0.009354359097778797,0.33606011271476743,0.000927107222378254,0.05925071057482035,0.009884471489026854,0.0001545848436996526,0.00014108913023121774,0.009588797557504943,0.3904881477355957,0.002063484862446785,0.29405263185501096,0.08705103382468224,0.3660718500614166,0.0662652924656868,0.09326193917001614,0.15843201613722857,0.0,0.07130000740289688,0.07322689145803452,0.15724493563175201,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.30671834945679,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,18,joint,True,True,18,0.0002842093994731145,0.0003,0.0003,0.0005,0.1,0.050211308896541594,0.009486132971942425,0.00015668397652916611,0.00014191514055710285,0.009187533892691136,0.3667705285549164,0.0008096243842737749,0.05723436135438162,0.009732369152949033,0.00014946269967834675,0.00013599874823572018,0.009446907653971305,0.3465074300765991,0.0025702498387545347,0.3209242594242096,0.09782149493694306,0.32485365867614746,0.05801539123058319,0.07030173223225102,0.11288552465752072,0.0,0.08014824241399765,0.08094300329685211,0.1592453271150589,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.363428592681885,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,19,joint,True,True,19,0.00028192106268097334,0.0003,0.0003,0.0005,0.1,0.04800427258014679,0.009275494515895844,0.00014960441621951758,0.00013702747703064232,0.00898886252194643,0.34498949646949767,0.0008459654543548822,0.05248035241772839,0.009671927130943616,0.00014782303109629052,0.00013614397754188246,0.009387960151336467,0.30396124720573425,0.0024824601132422686,0.30186583042144777,0.0937820017337799,0.28497371077537537,0.06253522634506226,0.056464776481061754,0.08906441994872616,0.0,0.09037262201309204,0.09010597318410873,0.16113747656345367,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.67960858345032,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,20,joint,True,True,20,0.0002794884721436361,0.0003,0.0003,0.0005,0.1,0.0436766292154789,0.009137254059314728,0.0001541893556714058,0.00014277202193625272,0.008840292692184448,0.2956762981414795,0.0009943490943987853,0.04462311759792336,0.009917259642072698,0.00015021706105319385,0.0001364046345052663,0.009630637938824202,0.29121512174606323,0.0011168691562488675,0.2587167859077454,0.10251193344593049,0.2730116844177246,0.10699208825826645,0.09063161737056064,0.15227882270099483,0.0,0.10186436772346497,0.10104292631149292,0.16282594203948975,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.5180344581604,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,21,joint,True,True,21,0.0002769142878631403,0.0003,0.0003,0.0005,0.1,0.030824411660432816,0.009505476579070091,0.00015958293166477234,0.00014867183344904333,0.009197221882641316,0.15431825816631317,0.0011774217637139373,0.024302489479782096,0.009878259915171227,0.00016751282299576667,0.00015875302638872826,0.009551994162399073,0.10005451738834381,0.0008837555651552975,0.13502851545810698,0.12445209085941315,0.09378780424594879,0.19910408556461334,0.11969807656834255,0.19026292424155145,0.0,0.1131163239479065,0.11243196576833725,0.16396072506904602,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.73616361618042,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,22,joint,True,True,22,0.000274201324672203,0.0003,0.0003,0.0005,0.1,0.02006126582622528,0.009219785109162331,0.00017178348556626588,0.0001634976640343666,0.008884503953158856,0.07273258239030839,0.0007136445189826191,0.01689865757179609,0.009606263476229967,0.00017465816640472443,0.00016648478906599047,0.009265120480188621,0.053884346038103104,0.00038079189835116267,0.06364105269312859,0.26999163031578066,0.050512995570898056,0.3607003688812256,0.08580765754585057,0.12195906611886805,0.0,0.12191002815961838,0.12204275280237198,0.16542264819145203,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.2458233833313,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,23,joint,True,True,23,0.0002713525491562421,0.0003,0.0003,0.0005,0.1,0.01493365440517664,0.009347546994686127,0.0001781312411185354,0.00017199070833157749,0.008997425101697445,0.04082766458392143,0.00030066818624618463,0.01393062165462755,0.009427095604961444,0.0001580593831395396,0.00014849887377660538,0.009120537381644842,0.030582047998905182,0.0002890642499551177,0.03572424486279488,0.35117536544799804,0.028667917475104332,0.34497499465942383,0.06469951941458964,0.10246126059019371,0.0,0.12669514119625092,0.1270088106393814,0.1664087474346161,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.82949924468994,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,24,joint,True,True,24,0.00026837107640945905,0.0003,0.0003,0.0005,0.1,0.013163233809173107,0.00927650012075901,0.00015388362749945371,0.000145354742417112,0.00897726185619831,0.028111247345805168,0.00021512178893317468,0.012491115022082947,0.00915698257110095,0.00013894197344335856,0.0001301509242458531,0.00888788973909102,0.024014214053750038,0.00018654220912139863,0.024597383961081506,0.3984538102149963,0.02251051925122738,0.4153079688549042,0.046231113119080944,0.09216906083023636,0.0,0.1303303986787796,0.1304778754711151,0.1676206737756729,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.52655243873596,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,25,joint,True,True,25,0.00026526016662852886,0.0003,0.0003,0.0005,0.1,0.011929160803556443,0.009020850267261267,0.00014446064829826355,0.00013469333469402046,0.008741696178913117,0.02334111675620079,0.00011483977628813591,0.011736199655752103,0.009115077846399913,0.00013248118857478604,0.00012075243925610516,0.008861844244997266,0.019651584327220917,0.00013119267532601953,0.02042351298034191,0.4256480073928833,0.018421797081828117,0.45037320256233215,0.04851553690386898,0.08496606788488782,0.0,0.13326869904994965,0.13256271183490753,0.16875985264778137,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.21898531913757,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,26,joint,True,True,26,0.0002620232215476231,0.0003,0.0003,0.0005,0.1,0.010992506667971611,0.00872231375426054,0.00013776702398899944,0.00012506384489824996,0.008459482789039612,0.01867460407316685,8.054646684627187e-05,0.011051011865905168,0.008893171519278696,0.00012795532360436188,0.00011485451258982667,0.00865036165114583,0.015673674643039703,0.00011809457646450028,0.016340320035815238,0.4467654097080231,0.014693626202642918,0.42554983496665955,0.043398075330671776,0.05656443337208912,0.0,0.13522253930568695,0.13383060693740845,0.169699564576149,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.390024185180664,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,27,joint,True,True,27,0.00025866378071866334,0.0003,0.0003,0.0005,0.1,0.010947860777378082,0.008613416105508804,0.00012973433476872742,0.00011836364079499617,0.008365318141877652,0.014784768000245094,0.00017119355561817428,0.010791606245082248,0.008904695580757134,0.00012352324119546836,0.00011000228304356387,0.008671170076689659,0.013962937518954277,9.812338248593733e-05,0.012936712428927421,0.4335434079170227,0.013089585117995739,0.42636194825172424,0.06942794220555151,0.2012806873718174,0.0,0.1367027461528778,0.13508771359920502,0.1704465001821518,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.38035845756531,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,28,joint,True,True,28,0.00025518551764087326,0.0003,0.0003,0.0005,0.1,0.010316934920847416,0.008415342085063457,0.00013019933714531362,0.00011770105367759243,0.008167441599071026,0.014975969195365906,8.07991754845716e-05,0.01037733375142409,0.008628086016872772,0.00011998240394420075,0.00010603394938714825,0.008402069692754463,0.013651102781295776,7.682749128434807e-05,0.013104013949632645,0.4131228613853455,0.0127971600741148,0.4488425850868225,0.05116513134254273,0.08874585059825843,0.0,0.1385393738746643,0.13662035763263702,0.17136408388614655,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.919593334198,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,29,joint,True,False,28,0.00025159223574386114,0.0003,0.0003,0.0005,0.1,0.009985361136496068,0.008338018208742142,0.00012660534994211048,0.00011280643404461444,0.008098606429994106,0.013658896535634995,5.629066494293511e-05,0.01038240528741983,0.008826520120966167,0.00011719891569701509,0.00010238039835169503,0.00860694081716477,0.011968477629125118,7.180748070823029e-05,0.01195157304406166,0.425801203250885,0.011219508945941925,0.45333200693130493,0.05049068826422205,0.13008362890795186,0.0,0.13928480446338654,0.1378314346075058,0.1722932606935501,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.29007887840271,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,30,joint,True,True,30,0.00024788786422862526,0.0003,0.0003,0.0005,0.1,0.010184771530330181,0.008363842479884625,0.00012005655997199938,0.00010656634025508537,0.008137219548225404,0.01233034797012806,0.00011757884924008977,0.00991247860821034,0.008492146921533395,0.00011415634704858596,9.984689373860812e-05,0.008278143686534204,0.011067792773246765,6.27104818704538e-05,0.010789090245962142,0.45870771765708923,0.010374706238508224,0.458445280790329,0.07524108761452003,0.13517570764277856,0.0,0.13977119326591492,0.13908734917640686,0.17336389422416687,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.61716890335083,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,31,joint,True,False,30,0.00024407645377103054,0.0003,0.0003,0.0005,0.1,0.009837199673056603,0.008439335860311986,0.00012040222791256383,0.0001054106987430714,0.008213522899895907,0.011205224841833115,5.546827478610794e-05,0.010073048914175325,0.008766357280812537,0.0001120022863325176,9.783377610711966e-05,0.008556521227996822,0.009999612346291542,6.13460797467269e-05,0.009804609343409538,0.4488580793142319,0.009373296983540058,0.4455491304397583,0.06915496438329699,0.14567477300702095,0.0,0.1400006115436554,0.13988682627677917,0.1744709610939026,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.51293873786926,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,32,joint,True,True,32,0.00024016217209245374,0.0003,0.0003,0.0005,0.1,0.009635371193289756,0.008219611886888743,0.00011283016589004546,0.00010022892063716427,0.008006552811712026,0.010310710966587066,7.693764826399274e-05,0.009498310762501887,0.008267634432923615,0.00010968308469443392,9.535801843075336e-05,0.00806259331505995,0.00945658516138792,5.700356268789619e-05,0.009021911174058914,0.44636648893356323,0.008864575065672398,0.4416094422340393,0.04366292083736877,0.11973683446641027,0.0,0.14069262146949768,0.14055748283863068,0.1755545735359192,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.68808364868164,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,33,joint,True,False,32,0.0002361492994024415,0.0003,0.0003,0.0005,0.1,0.009347683787345885,0.008100300207734107,0.00011625216400716454,0.00010110002884175629,0.007882947959005833,0.010151156410574912,4.645358254492748e-05,0.009531989279475407,0.008361417304531084,0.00010810191556239813,9.279221671092772e-05,0.008160523110983184,0.009179440326988697,5.052558844909072e-05,0.008882302343845367,0.43637766599655153,0.008604881353676319,0.45051905512809753,0.06035407113167368,0.10983521393331964,0.0,0.14131715893745422,0.14130814373493195,0.17647993564605713,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.78162336349487,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,34,joint,True,True,34,0.00023204222371836405,0.0003,0.0003,0.0005,0.1,0.009383054710924625,0.00797436162829399,0.00010984626540448516,9.541537408949807e-05,0.007769099865108728,0.009580036401748657,9.013791202118426e-05,0.009300516370508884,0.008202600199088519,0.00010579114418825993,9.113554832486383e-05,0.008005673451357293,0.008722214959561825,4.513893509283662e-05,0.008382565453648566,0.4422753262519836,0.008176459930837154,0.45189979672431946,0.03993671591351541,0.09019105621249535,0.0,0.1418120115995407,0.14191821217536926,0.17733342945575714,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.20809769630432,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,35,joint,True,True,35,0.00022784543606718227,0.0003,0.0003,0.0005,0.1,0.009101184010505676,0.008008041977882385,0.00010937746235867963,9.523526736302302e-05,0.007803429290652275,0.008711336851119996,4.440164895669341e-05,0.009074557665128016,0.008038724964837532,0.00010393549241737875,8.90147772125767e-05,0.00784577466745519,0.008407995104789734,3.900663796230219e-05,0.007622456178069115,0.43460210084915163,0.007882021367549896,0.44137734174728394,0.03494459967409524,0.053830983260383776,0.0,0.14243768155574799,0.14251860976219177,0.17814180254936218,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.70421051979065,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,36,joint,True,True,36,0.0002235635255745762,0.0003,0.0003,0.0005,0.1,0.008561865612864494,0.007546812053769827,0.00011004945961758495,9.624931553844362e-05,0.0073405132442712785,0.00895687662065029,2.3873146348591943e-05,0.009067589528462146,0.008097367425256404,0.00010212132248256776,8.712389416740177e-05,0.007908122224955726,0.007902560755610466,3.599320552893914e-05,0.007837306410074234,0.41547489941120147,0.007408184465020895,0.4346308708190918,0.03715597743022053,0.07864253567619241,0.0,0.14288802444934845,0.1428716629743576,0.17874516546726227,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.47577619552612,0.0,2026
dino_hc_normative_stage1_base_20260831_230144_329969_1,0,37,joint,True,True,37,0.00021920117444680317,0.0003,0.0003,0.0005,0.1,0.008769085966050624,0.007797465026378632,0.00010928119736490771,9.328072628704831e-05,0.007594903185963631,0.008425650000572205,2.5811200182204174e-05,0.008867400136478068,0.007936130569032798,0.00010010584662175517,8.507188625579549e-05,0.007750952891828381,0.007797982543706894,3.029426261491608e-05,0.007372480779886246,0.40123353362083436,0.007309889420866966,0.43681132793426514,0.04160426291192931,0.0671393132115996,0.0,0.14367081224918365,0.1430823653936386,0.17952190339565277,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,53.782955169677734,0.0,2026
